review,sentiment
time movie myopic desire present particular ending viewpoint simply bother actual story annoying type movie ending viewpoint conceived first story simply tacked reason often talk story jumping hoop twist trying vain progress preordained ending logical fashion br br story comet broadway jump hoop three ring circus ludicrous ill conceived disingenuous prone speaking aloud screen carrying quite rant br br central theme screenplay cesspool woman choosing family profession since horribly muddled end offensive people either opinion end point story theme becomes irrelevant often case poor screenplay acting save thing,0
man white suit like right jack take dim view labor capital alec guinness scientific genius eccentric one never gotten university degree due err accident college laboratory manages push various industrial lab textile industry film begin michael gough company gough memorable moment trying impress would father law cecil parker showing ship shape firm run lunch parker parker daughter joan greenwood gough get message regarding problem lab unexpectedly large budget problem read huge expenditure due guinness experiment choke coffee br br guinness go work parker firm repeat trick gough parker discovers greenwood discovered guinness working convinces parker continue experiment legally result guinness assistant apparently figured make artificial fiber constantly change electronic bond within molecular structure intent purpose fiber remain tact good textile made never fade get dirty wear last forever br br guinness support female shop steward chief see guinness selling rich explains done turn everyone clothes last forever need new clothes soon parker fellow textile tycoon led gough ernest theisinger wonderful performance howard marion crawford equally panic stricken may end business seek suppress invention greenwood corner although parker sort sympathizes guinness try get news discovery public br br end guinness defeated science well greed end film seeing error calculation guess one day may still pull discovery br br brilliant comedy argument suppression valid one point difficulty making textile shown heat thread high temperature actually enable end material united nothing show cloth stretch owner get fat contract owner get thin believe people would want one set clothing ever happened fashion change new style cloth made color white making guinness look like white knight told color dye would added earlier process effect chemical reaction maintain structure textile br br ala science paper film hypocrisy labor capital modern industry brilliant question mention keep bothering validity suppressing guinness invention,1
bbc series excellent paleontologist series give best historical representation dinosaur ever seen animation animatronics good make believe travelled back time bbc deserves pat back fine series well tim haines must spent great deal time getting series air,1
hugh ed harris hotshot bachelor senator determined run president one day however happens upon old high school classmate named aggie aggie diane keaton accomplished award winning author lovely face independent spirit hugh smitten convinces aggie become fiancé aggie sacrifice principle honesty world politics thing always seem able withstand rigor harsh medium blitz mostly nice romance adore tale affection hugh aggie absolutely love banter conversation good view however although movie try show political life reality completely succeed nevermind production value high script elegantly written advantage handsome personage keaton harris sit film find good entertainment,1
definitely one witty twisted dunnit ever seen christopher reeve micheal caine brilliant kept going whole affair br br classy set piece prop really lend sense atmosphere proceeding minimalist feel work whole picture br br complain film lack decent widescreen edition movie dvd fullscreen version prof love film enough endure fullscreen presentation awesome deluxe special edition would surely get cash,1
movie incredible would recommend anyone much better already anticipated definitely heart wrenching spectacular movie amazing story amazing actor creator definitely another great movie denzel washington surprise anyone derek luke wonderful job well,1
tried watch adaptation awful torture like performance quite sub par exception ariel fonda way top role handled subtlety studied shakespeare seen many adaptation far worst one ever seen wonder earth someone made film shakespeare beautifully adapted many case one must watch film may suggest drinking game take drink every time go book original idea two drink every time fonda overacts quite drunk short time,0
crystal voyager strange documentary eccentric surfer living australia american birth george greenough surfed photographed friend recently dolphin australia year using various invented camera either strap back board boat mid teamed surf mag editor budding film maker david elfick create visually interesting tale life photography minute feature crystal voyager result even audience bit puzzled film neither surf ing movie surf movie george swim child zippy board real surfboard offset tedious droning george occasionally dry droll actually funny like almost setting fire falling something spectacular power glide wave ran minute set pink floyd music sydney opera house opened also contained cinema crystal voyager booked arty sporty oz pic default became hit opera house ticket cost far movie ticket audience flocked see film excuse sydney opera house film record business low budget attraction local tourist wanted tell neighbor seen show created myth film huge crowd puller reputation spread result teamed fantasy cartoon fantastic planet trippy run uk europe double feature ran coastal cinema crowd rather nonplussed recently george emerged lord fly style another well photographed sea adventure called dolphin glide offer viewer dive swim wild dolphin byron bay eccentric min short even eccentric min george short met collective yawn medium pubic january make crystal voyager fluke year ago however special oz surf night outdoor cinema last year people turned turn every night see anything summer season film damned thing fluked another box office binge many actually enjoyed much open debate likely plain puzzled mad film astonishing reputation elfick however since gone onto stellar career major producer director many lauded australian international film look worry starstruck undercover rabbit proof fence love limbo clear present applause achievement george however still floating around somewhere droning away looking something else film drop camera,0
yep lot shouting screaming cheering arguing celebrating fist clinching high fiving fighting general idea never certain naval knowledge would advantage finer point probably spot many flaw awful film hackman washington usual brilliant plot one could peg pretty early still waiting see submarine film people get argue probably film br br,0
excited discover late sixty comedy staring favorite people maggie smith young bob newhart course peter ustinov disappointment thus compounded discover film work either comedy perfect heist film ustinov play small time crook prison set site large american corporation based london bluffing way past dimwitted ceo karl malden tech geek newhart ustinov pass computer expert immediately plan perfect heist part film need get passed tamper proof security system guard corporation mainframe problem one perfect plan work everyone else film remarkably trusting stupid lame excuse taken face value must computer center anywhere bother video camera second problem heist fraud really happens within first minute film robbing rest picture much way dramatic tension maggie smith sadly miscast ustinov ditsy next door neighbor secretary keep job love maggie smith seems together composed part called wacky physical comedian furthermore ustinov smith chemistry together maybe age difference later romantic relationship devoid actual romance still come little creepy ustinov co wrote script thought well time found unfunny meandering sad waste great cast,0
jack webb riveting marine corp drill instructor webb play sgt jim moore tough fair marine whose job prepare young teen possible combat one could played role better jack webb former marine assure accurate film dealing basic training corp extremely entertaining,1
light new york first taking feature film coming brisk minute directed bryan foy famous vaudeville family br br story two dopey barber cullen landis eugene palette yearning chance big city life getting involved gangster bootleg booze one guy get framed murder cop saved last minute gun moll gladys brockwell br br much story take place night club called night hawk run crook named hawk wheeler oakman eye pretty chorine helene costello girl friend landis costello get brief dance hear harry downing made resemble ted lewis sing dawning best al jolson style br br acting range good palette brockwell awful oakman couple actor muff line keep right scene noted elsewhere intended short reeler made shoestring budget yet sound quality surprisingly good voice register clearly neat cinematic touch silhouette death br br film box office smash even though shown silent film theater wired new sound technology one expected little film gross amazing million briefly made star costello landis certainly launched palette long career star character actor br br co star include mary carr mother robert elliott detective eddie kane street cop tom dugan thug,1
movie grabbed attention like one see wanted watch movie twenty five year one time saw teen ager may year released br br remember movie touched deep held emotion profoundly still overwhelming desire watch intrigue movie provides human element father son seeking searching sure touch every human soul watch movie brought storage shown often many movie lesser depth know br br postscript received copy movie watching delighted see memory held true rating reflects movie content would like watch movie dvd seeing production used vhs tape took away overall quality,1
film really disappointed acting atrocious unbelievable actor story incredibly obvious group independent actor stage passion play turn start live life character play watching lot movie lately thanks netflix first one watched way long time felt need see end know end story br br seems modernization gospel either sacrilegious enlightening cannot speak raised christian church said raised u live increasingly christian culture curious enough jesus modernization religion better worse seen mel gibson version guessing liked one like except conservative wish better film br br lot review praise arcand direction especially cinematography liked neither film rather prudish preachy believe character persona never involved screen life play within play much dated would think carry weight real time production beside point really needed work would stronger development character plot support philosophical theological question film would like musical choice obvious unoriginal br br two example come easily mind firstly reenactment parable jesus driving money lender temple lead actor fallen woman play magdalene also model dancer becomes enraged must debase auditioning commercial wicked producer plenty panting men audience pant trash place chase guess level film wish reach romance two entirely arbitrary emotionally realized scene played like high school rendering death salesman e well please stop hitting head high handed significance relationship female lead priest asked play eventually turn betrays nowadays corrupt church sleep guy brings much pleasure little pain ah saintly whore lovable old coot seems enough arcand signify worth trouble enrich enliven character going motion reaching eject button br br feel free write bored jaded interested feel free watch movie see passion beauty sadness inspiration delivered amateurish gimmicky charade feel free preconceived idea affirmed see shred artistic integrity forsaken monotonous drivel say warn,0
saw sb tv australia week titled laputa castle sky enabled subtitle think sb provided usual good quality br br looked laputa wikipedia confirms suspected floating island tale taken classic jonathan swift novel gulliver travel published early mid br br anyway engaging japanese fairytale feature english speaking voice cast suitable young child think run two hour length may long though adult like br br story concern two child seek find legendary floating island castle child one looking island pirate army spy looking island looking capture child sheeta girl voiced anna paquin pazu boy voiced james van der beek order help find br br graphic magnificent sort photo realistic time especially scene stonework lit torch light pretty scene bright sunny day white cloud mist br br recommended,1
remember trailer legend zu quite impressive fan man called hero time favourite storm rider decided must watch one know way much critcism ekin cheng acting ability everywhere favourite hong kong moviestar far way better nicolas tse nevertheless one factor enjoyed movie without doubt film work art beginning end even thought actor real everything else computer generated end film must put lot work one deserve good credit storyline movie fairytale good evil love story thrown guess ekin cheng pull girl easily story intellectual deep expect watcing action movie wished martial art action fist fist instead battle magical ability well life never go way want sound like supersonic plane battle sky end way funny legend zu cannot man called hero eye flow like videogame bad thing company decides publish game movie get suprised carry videogames element good work please make fantasy movie like,1
laughed hard since granny got caught wringer say one pothead hilarious quasi spoof val lewton george romero walking dead movie come love loath depending personal taste year br br story young actor pair play ghoulish prank rest troupe one spooky night visit cemetery island artistic director alan pretend bring dead back life conducting highly stylized ritual br br way much screen time misspent amateur dialog includes lame witticism melodrama kind unnecessary filler commentary alan stop irritating laughter way much action kick come close end film worth wait br br saw one late night local station television program ran film much like one one scared age might laugh way bitter end probably reason nowadays people still wear striped hip hugger,0
believe actually sat thru entire film friend rented jacket made sound good defense jacket correct supposed haunted room someone slept overnight jacket sounded like par freddy jason maybe shining farther truth br br fan minimalist surrealist film may enjoy looking good fright movie couple thrill go rent jason v freddy iv much better night,0
great example good dumb movie high art mean script anywhere close woody allen mel brook killer tomato series four movie cartoon series basically good natured romp gleefully trampling kind territory zuckers ruled switched making serious flick br br title suggests fourth installment killer tomato trilogy deal killer tomato plot france case professor gangrene john astin rd time role plan rule france ancient prophecy return rightful king france steve lundquist return igor humanoid tomato want sportscaster happens dead ringer long lost true king france obviously also play aforementioned l l k f happily skewering french language br br opposing fearless fuzzy tomato like others ft introduced second film would main character cartoon human ally mark price recently unemployed result conclusion family tie series play thinly disguised version passing michael j fox way win girl dream angela visser dream marie gleefully bouncing unabashed virginal sexuality borderline psychosis oh former miss netherlands film career another returning member killer tomato stock company rick rockwell best known hapless title subject want marry millionaire like co creator john de bello rockwell work front behind camera series br br say jon de bello much really except singular vision managed pull done apparently dropped obscurity john ever see thanks giving u killer tomato br br script heavily obnoxiously aware movie like return killer tomato action occasionally veers set middle film crew mark price funny forum complain lack success compared former costar michael j fox biggest budgeted killer tomato flick nice send series okay show moved fox kid cartoon series also quite clever cartoon,1
doug mcclure starred british produced genre adventure one got worst lot know land time forgot critic please least movie featured location filming relatively good production value problem movie production value go way beyond bad good affectionate territory become bad think go see channel br br one case point first scene featuring intrepid cushing mcclure encountering monster painfully obvious monster average sized man dressed rubber monster made look twenty foot tall via overblown back projection becomes even painfully obvious hero trying escape monster running spot mentioned one convincing set piece really look like filmed somebody living room spare change left year doctor budget even former doctor peter cushing bland amusing line mesmerise british delivered flat way similar line spoken cushing horror express script devoid characterisation plotting memorable dialogue fact dialogue unmemorable also infrequent rare since monster speak better chief bad guy humanoid like warlord atlantis could explain plot anyone know plot actually br br tedious british movie even twin talent caroline munro save whole mood movie summed final sequence featuring two keystone cop,0
loved movie fair movie start slowly none character terribly sympathetic continues way good half film br br patient greatly rewarded first half movie lack character development sympathy adequately compensated second half bit like riding roller coaster slow uphill climb strat speed twist turn surprise br br usual meryl streep wonderful finest actress time william hurt good bit wooden spot renee zellweger good job showing performance jerry mcguire fluke,1
wealthy widower anthony steffen alan cunningham sadomasochistic lover british lord brings sexy red haired woman castle whip murder black booted stripper erika blanc susie get away temporarily mr steffen haunted wife evelyn died childbirth therapy decides marry meeting pretty blonde marina malfatti gladys end movie dig graf night evelyn came grave great title least br br la notte che evelyn uscì dalla tomba emilio miraglia anthony steffen marina malfatti erika blanc,0
certainly glad film made carl brashear amazing life story coming civil right era brashear became inspiration people minority group willing settle status expected br br brashear played cuba gooding jr lead example conduct life chosen similar jackie robinson integrated baseball made stick character conduct brashear gooding know want sharecropper life father carl lumbly lumbly make real clear get life gotten br br harry truman integrated armed service world war ii navy still restriction black man cook officer valet real fighting part denied good enough gooding applies become navy deep sea diver br br diving school bayonne new jersey gooding get thrown mostly master chief petty officer charge robert deniro deniro may leftover prejudice nevertheless hero one inspire one get passed racial divide br br best thing men honor chemistry deniro gooding certainly come different place get know turn men honor br br good performance note charlize theron deniro wife hal holbrook head diving school guy navy wish would retire reason see br br men honor inspiring story people courage spare ability change,1
see people giving film negative review loved movie bled form abstract art appreciate art see would like film great twist average played vampire movie looking fresh new ingenious new vampire movie want one turn bat wolf melt sunlight movie go watch old played dracula flick sure bit low budget side great job budget happy found movie give vampire genre fro good thought film brilliant give thumb writer director everyone involved film,1
movie bad saw rated unrated version terrible know suppose low budget porn spoof spiderman spiderbabe good bad good funny funny wanted laugh tried laugh movie let least unrated version lot nudity look forward mundae great looking woman waist okay way leaf much desired look good school girl outfit please must watch spiderbabe rent first rated unrated really make difference bad,0
movie sam wife glorious peter falk equally glorious olympia dukakis would movie worth seeing instead paul reiser vehicle little falk thrown wonderful elizabeth perkins also movie hardly know presume reiser impression giant movie star need appropriate vehicle even galling reiser took trouble hire best woman character actress screen today shoved background dukakis show last minute screen glow story falk dukakis really subjected pointless silly preposterous road trip reiser get show cute precious oh deep psychological insight wrong instance restaurant scene imagine reiser hoped cassavetes like laughably false confrontation reiser falk patently ridiculous embarrassed falk,0
read novel kite runner based wife daughter thought movie fell long way short book prepared take word movie good great good accurately portray havoc created soviet invasion afghanistan convincingly show intolerant taliban regime followed rate c first b second human story afghan american returned country rescue son childhood playmate well done count particularly told book far convincing movie exciting part film however kite contest kabul later mini contest california cannot equaled book wager money,1
within first minute movie knew one pick fault kinda movie acting terrible script even worse ever let people write write crap movie need feed komodo russian mig jet posing u air force jet pistol miraculously shoot round rapid fire without reloading poor detail story one scene komodo killing special force troop night another explaining komodos cobra cold blooded come night also fantastic special effect available today movie industry average even low budget movie br br said watch end curious wonder bad film making could produce shame shame shame producing rot br br movie left cutting room floor,0
two year iranian embassy siege involved dramatic sa rescue balcony war argentina falkland island currently taking place better film make gung ho sa film creates iranian hostage siege whilst using britain number one action hero day lewis collins throw edward woodward well known actor got winner hand well maybe film make situation serious enough whilst acting quite second rate like movie long episode professional without formula film go nowhere fast quite predictable maybe cubby brocoli watched film decided ditch lewis collins touted james bond replacement roger moore watch fan lewis collins sa stuff general save time,0
really disappointed movie great actor potentially great plot seemed limp along br br charlize theron masterful role beautiful seemed like screen work car chase done austin mini product placement gone wrong wrong br br direction seemed edward norton bad guy obvious right start every time camera would pas would linger long norton would grimace something c mon hollywood give u little credit okay surprise u plot twist without telegraph br br sorry movie average always one appreciate work talent go movie one,0
movie scary moment great use music film angle build suspense obvious director ethan wiley scriptwriter ellary eddy waste time researching subject matter also make question claim exorcism scene overseen genuine catholic bishop br br amongst many inconsistency br br jacob roman catholic priest first meet outside church wearing academic robe clericals rather typical alb chasuble surplice academic robe commonly worn protestant minister liturgical denomination roman catholic priest br br jacob priest quote obscure disturbing scripture angel taking weapon attribute st paul verse st paul writing neither bible even find gnostic scripture br br jacob tell bishop believe demon possession turn request study exorcism complete later day within minute talking possessed isabelle sure possible little unrealistic see father damien priest psychologist original exorcist bit realistic portrayal skeptic turned believer br br miguel former priest turned farmhand first try exorcism isabelle quote scripture quote back say see know psalm corrects psalm wrong br br miguel former priest got done performing exorcism making sign cross calling name christ applying holy water etc tell jacob believe church believe god maybe conflicted jacob enlists put home made vestment another go anyway br br miguel former roman catholic priest cross backwards eastern orthodox style hispanic roman catholic used priest crossed forehead sternum left side right side chest br br read little side story get notion satan messing whole family isabelle even end hard say sure anyone really guilty image head demonic trickery except sheriff pretty clear guilty br br positive side isabelle creepy opinion best part whole movie liked plot twist claire br br sure movie meant serious spoof br br listening running commentary cameron daddo ethan wiley inclined believe joke,0
deeply humorous yet honest comedy bunch grownup bill paxton julie warner kevin pollak elizabeth perkins vincent spano matt craven diane lane invited back spend week tomawka camp ontario canada former consuelor alan arkin writer director mike binder drew upon experience camp main source creating gentle understanding yarn make sense also movie plenty funny moment completely bizarre like favorite one involves using masking tape newton thomas sigel usual suspect three king provides film impressive shot canadian wilderness among cast sam raimi director evil dead film gift appears arkin bumbling right hand man one thing film reassured camp site bloody murder,1
ice age one cartoon movie ever produced blue sky studio released company first introduced main character squirrel named scrat voiced chris wedge please note sound scrat scream sound tom scream tom jerry cartoon woolly mammoth named manny voiced ray romano everybody love raymond sloth named sid voiced john leguizamo titan e saber toothed tiger named diego voiced denis leary pixar bug life br br movie open scrat trying bury acorn right caused avalanche see herd going south coming ice age except manny going way looking mammoth looked like sid come cave yawning saw family abandoned pay toll aardvark unfortunately get pursued sylvia voiced kirsten johnston rd rock sun female orange sloth want sid go migrating sid eventually team manny became friend br br meanwhile nearby human tribe soto voiced goran visnjic evil saber toothed tiger want revenge tribe leader wiping half pack stealing infant son roshan away morning diego soto henchman lenny voiced alan tudyk oscar voiced diedrich bader zeke voiced jack black attacked tribe leader wife escaped roshan gave manny sid look eventually diego join went journey return roshan back tribe also looking well relax watch rest movie find okay besides manny sid diego scrat sylvia roshan supporting character including pack wolf roshan tribe using mention fat female purple sloth named jennifer voiced jane krakowski skinny female yellow sloth named rachel voiced lorri bagley sid show roshan relax tar pit incidentally two rhino carl voiced cedric entertainer pdi madagascar frank voiced stephen root pixar finding nemo go sid ruining meal confront manny cliff simple minor character went dodo using melon food supply br br gag movie funny instance manny talk trunk saying going jennifer rachel tar pit sid asks jennifer say jump gene pool see happens jennifer responds say go jump tar pit rachel also kick sid waist sylvia see diego holding sid neck teeth asks sid holding breath tell diego eat promptly walk br br since ice age success sequel first one ice age meltdown released ice age dawn dinosaur going releasing next year hardly die waiting see ice age dawn dinosaur like,1
james franco totally cool movie handsome charismatic genuinely open vulnerable sincere kind way tristan screening folk back pouty sullen whole james dean thing think true blind spot proof positive tremendous talent film carry different sort weight entirely unique performance bittersweet really moving line journal cut like knife sense sharp intelligence observation behind word tone everything carry action suspense well grim bit gallows humor like two actor great deal blonde girl totally gorgeous man hysterical twisted tough guy stoicism thug seemed little sketchy mini point really film totally solid franco way cool around,1
early creature feature concern long abandoned gold mine intrepid miner determined check naturally find gold one hungry monster slithers along search prey br br honest admit found dull first personally prefer thematically similar boogens actually grew went along character interesting actor either closest interesting character morgan played keith hurt event female lead terri berland quite good looking rolf theison make domineering jerk easy person hate writer played effect man mark sawicki wear thin quickly br br begin comfortably predictable enough way nighttime set piece two victim claimed get thing acceptable start monster intriguing design imagine get revealed bit time late game product stop motion animation process longer used much director melanie anne phillips directing pseudonym david michael hillman crew deserve credit creation atmosphere manage make film look quite claustrophobic gloomy use lighting work well film build intensity towards pretty good ending suffice say best low budget br br obscure little item worth looking die hard horror buff br br,1
tom berenger put soul sgt barnes done thomas beckett thought world folding first scene nothing compared much felt last scene great movie even girl,1
sometimes ignore little voice head say stay away movie pay attention little voice may worst movie ever non pleasure sitting may best reason remember dvd player fast forward button made budget somewhere vicinity cavern obviously quick cheapie made piggyback current bunch scary cave lot darkness claustrophobic spelunker unknown menace flick like cave descent year back similar rash look alike movie used sea going vessel instead cave scary boat submarine lot darkness claustrophobic adventurer unknown menace old old cavern really blair witch project time lost earth lost top throw flashlight failing battery cow skull fang glued monster one stupidest twist climax ever put film said let urge listen little voice head friend want happy life stay away movie,0
superb acting wonderful set clothes music story br br amazed review movie certainly one best br br also wonderful movie see tandem great random harvest much opening crisis br br middle aged unknown english w w officer hospital toward close war suffering shell shock complete amnesia without idea name origin anywhere belongs prof wealthy established man recovers remember year war br br movie resemblance end br br warmest thanks participated movie particularly actor ian holm alan bates ann margret great surprising casting choice glenda jackson julie christie br br one stay forever,1
like mel brook comedy men tights hilarious seeing outrageous comedy think many fail realize reason movie funny character acted well elwes well spoken former british noble lewis eternally annoyed king hope worth nooooooiiiise deluise fantastic godfather roger rees worried cynical sheriff actor actress loyal part joke flow forth ease yes seen kind comedy comedy achieve better character development opinion big lebowski funny,1
shot vancouver mountain low country south carolina visible background heaven sake reset location coastal mountain south carolina period br br lame visuals beautiful story limped along br br really understand hit book although admit one read yet usually read book give film miss nothing movie made want buy book even borrow library br br verdict mermaid chair seemed pretty shallow moi,0
dolph lundgren star former cop boxer search boston kinky scene find killed brother well thought community however along way learns brother enjoyed kinky sex serial killer blame dolph lundgren good movie fact basis performance one would forget lundgren rise fame involved action role said material give lundgren nothing work fact lundgren completely left dry dreary thriller predictable incomprehensible co star danielle brett also good fact film work best center around chemistry lundgren brett indeed film taken time explore relationship film would fairly decent however movie lackluster action non existent plot given enough exploration much boring b around lundgren investigation brother employer film needlessly gory ridiculous lundgren actually really good newcomer danielle brett film lumber one sequence next make movie particularly disappointing anything else though show underrated lundgren actor br br poor,0
start fairly well quite disturbing quickly sink annoying mess br br dee snider twisted sister infamy apparently penned screenplay idea idea cyber stalking pierce freak potential really blow uneven pacing bad dialogue one greatest non ending ever see despite lifeless performance director manages genuinely creepy first reel really look like going good low budget effort br br luck plot go map snider character relentlessly spit tiresome psychotic fortune cookie line supposed pas meaningful dialogue worse supporting cast barely register halfway believable dialogue come young girl help detective navigate internet br br waste great idea oh new twisted sister song care,0
agree movie little slow spot many scene mundane everyday life dialog impressed right watched however day realized movie stay evokes melancholy mood lingers mind appreciation movie increase certainly merit higher consideration movie instantly forgettable br br many commented movie non linear hallmark european film making opposed linear narrative form hollywood favor really know whether true many also dislike confusing structure lack clear explanation viewer think much say change opinion however others yet see film expect challenged expect film supply answer might come away enjoying would otherwise br br movie skip around bit really chronicle time period pay attention hair style easily separate period also confusing suggested enjoy clear end br br yes lot thing left unsaid shown lot situation left unexplored life like lot time sure motif friend loved one unless confront even never sure told whole truth type movie force u interpret reason behind action movie however leave enough hint make reasonable assumption example mathieu manic depressive point suicidal know maybe life turning exactly expects maybe miss family forgiven father abandoning sick mother hour need maybe sacrifice cedric rearranging indeed shattering life realizes coming undone think director meant show u always little mentality fragile scene w dead bird maybe sensitive psyche stress taking toll also shown animal torturing psycho loving interaction w stray cat also one conversation doctor cedric shed light reason behind breakup maybe suicide attempt doctor asks everything okay cedric think even though cheated mathieu nothing according cedric reason know probably others mixed together paramount know exactly think movie another telltale sign ultimately compatible historical ruin scene mathieu interested studying ruin cedric one w raging hormone focus physical side without intellectual side mathieu obviously need br br finally ending really rather hopeful sweet pleasantly surprised turn event bleak tone edge toward end br br two complaint dvd one sound soft crank volume hear dialog switched bar outdoor crowd scene became loud subtitle turn stay screen foreign movie dvd released major studio shoddy way unfortunately,1
opinion several friend family member including finest entire gamut tarzan movie johnny weissmuller never played part well following issue series definitely rate collection film,1
enjoyed show uk peak time seemed move schedule able watch surprised return idea still know guess important br br great performance two lead believable friend two supporting actress also added well mix guess part whole load show lifestyle centred friend obvious main one sex city came along year later br br character get take coffee drink nice bar sort thing little woody allenish way,1
movie schlock despite lo fi production link troma production dark fable adult exploitation theme sugar cooky one wonder cast fallen prey said theme weird movie enticing visuals shadow contrast prominent definitely worth look especially fan warhol stylish decadence cruelty wickedness moral albeit twisted gleamed,1
know expensive creation movie effect awful half movie filmed stage front movie canvas sure blue box look artificial traveled boat background canvas moved imitating movement wave character moving cgi effect terrible sure guess effect created paint made gif sequence next time creator hire professional cgi maker team look like cgi creator would drawn picture strip shaky hand awful sure first saw trailer thought created one friend told correct date jaw dropped shocked thought kidding people recommend skip movie story also twisted enjoy,0
hired dvd yesterday first started bad aspect ratio film keep getting worse acting bad movie way predictable like watching movie said going happen next guess happened right br br want see good action boxing movie watch one end disappointed low budget movie like go see ali way better,0
friend give huge box laserdiscs flash gordon serial say gonna giant coaster say serial rock whine moan almost everyone knew find laserdisc player em br br really little everything serial lion men hawk men shark men earthman guess call em mongo men set costume combine greek roman oriental egyptian even armour like english knight awesome costume riot horrible tights short em worn zarkov beyond description guy furnace scene seem wearing boxer br br also funny way renamed octopus octosack orangutan orangapoid tiger tigron even dragon godzilla like creature threatens flash couple occasion killed br br like invisible man got covered like sword fight wrestling animal men fist fight plenty taste underwater city sky city city top mountain tonne secret passage cave br br hokey effect massive amount sky city supported radium furnace stoked like old time steamship rocketships powered firework constant backfire humming noise lot wire visible holding thing like food flash invisible course rocketships cloud space none around earth viewed mongo giant lizard show briefly fighting sea creature supposedly threaten flash co way shark men underwater city gadget dr zarkov lab crack seem one matter lab worked ming lab vultan br br yeah romance everyone want dale ming vultan flash least one person wanted princess aura prince baron person would preferred fact seems lot sub plot concern intrigue part princess aura try win flash br br man think character awesome fat horse laughing king vultan hilarious managed wing pure artistry ming say ming perfect emperor starwars ming got favourite character serial princess aura quite little character pulled nicely think better actress dale arden long shot even sneaky high priest distinctive role zarkov good strongest character always stood background fight scene holding dale get flash flash course strong point leader hero well crabbe good actor role fit perfectly br br watching think know george lucas got main idea starwars watch see mean br br ever considered watching old serial serial matter first choice reason give one story hole could fixed easily way giant lizard seemed tacked couple weak character king shark men king lion men,1
first foremost movie stupidest plot movie ever seen unfortunately see one flipping channel one day stumbled upon lousy excuse movie confirmed saying long time carrot top actor funny slightest sense act like great comedian think command audience attention frankly acting ability year old class clown scratch less year old ability compare carrot top would grave insult upon good name movie try funny using dull one liner seem lifted cartoon end would done anything erase memory movie sadly memory stay thing warn others never watch movie however prof rumor true carrot top act worth damn,0
one word describes film bad idea movie even made got dennis hopper star film stuart gordon better director hopper much better actor film plain stupid like square pig idea interesting love scene involving cyborg avoid film cost,0
journey hope tell poor turkish family odyssey hope spiral downward despair travel switzerland search prosperity although oscar winning film fairly well crafted lacking substance many implausibility much film hour run time get bus get bus get boat get boat get van get van etc time could better spent left completely story predictable conclusion especially awareness common crime trafficking illegal immigrant worthwhile reasonably entertaining watch rated,1
people stated th season south park started trend leaving behind politically biting satire shallow spoof could truth br br episode spoof living dead series satire people treat homeless character say thing like pretending like u want human episode attack culture people ignore lower class often luck br br yes still satire also wonderful spoof could want,1
really expect much night listener actually never heard saw cover videostore however movie effective come building suspension tension occasion drag little actually help keep wondering going happen importantly movie progress character played robin williams get dragged kind cat mouse spiel point becomes obsessed finding truth existence year old abused kid one seemed ever seen person night listener interesting story great building suspense throughout movie pretty much kept dark lying real however end kind disappoints live potential could really give detailed plausible explanation main character would helpful interesting,0
go many heist comedy might care one actor made first saw year later almost similar happening even though obviously much less serious comedy one mafia figure take kidnapping rather turn different direction altogether course raquel welch play kind sharp character faye dunaway happening make sexist film either practically playing stock character almost version moll completely biased among first film ever saw time saw turn around without seeing poster luckily think robert wagner really right neither thoroughly likable dis likable leader group edward g robinson naturally vittoria de sica godfrey cambridge actor always managed funny,1
disney movie dare something different least awarded effort hole make mistake one would expect disney movie troubled teenager put camp first time event explained detail flashback scene really serve purpose present several mature topic may surprise viewer must admit first bit put seriousness movie soon realized endure moment see beauty story besides story movie also good job questioning method used correctional facility one example caveman forbidden teach zero read dig hole order build character like learning read contribute hole movie smart beautiful must watch,1
hoppity go town discovers nothing bad news little insect neighbor lowland honest good natured grasshopper save sweetheart miss honey bee machination evil c bagley beetle also lead friend safe new home late br br one great animated feature new art time film created hoppity enjoyable film bring pleasure uncritical viewer technically well made animation generally high quality movie main drawback none character really heart come alive screen way jiminy cricket year earlier pinocchio br br however ultimately unfair compare fleischer studio output disney max dave fleischer star follow contribution would considerable one would realm one reel cartoon popeye betty boop series created alternate reality viable produced cartoon studio hoppity second experiment feature length animation gulliver travel henceforth would expend energy cartoon short subject fact first highly acclaimed superman series already release br br hoppity story owes great deal frank capra energetic go get em hero powerful societal force indeed film original title mr bug go town immediately put one mind gary cooper jimmy stewart capraesque adventure br br jack mercer famous voice popeye speaks two different character old mr bumble swat fly movie maven able catch veteran voice actor pinto colvig mae questel uncredited role br br film pleasant song supplied hoagy carmichael frank loesser little baby bumble bee familiar couple castle fine romantic tune deserves rediscovered br br unfortunate film initial animation sweep heaven past depth new york skyline obscured behind opening credit,1
one funniest movie ever seen know real world people show movie top notch never seen real world still think extremely funny movie get inside joke actor tv show,1
project ii classic jackie chan movie kung fu crazy stunt slapstick humor expect good prequel still great movie want something fun watch story simple jackie chan versus evil men want movie braniac understand would suggest one,1
